record_name,POSITION,PICTURE,TYPE,conditional_changes,field_name,DESCRIPTION,NOTES
B,082-082,X(01),AN,,b_notice_reason_code,"B NOTICE REASON CODE; values include
“1” = Missing TIN
“2” = Not Currently Issued TIN
“3” = Incorrect Name/TIN
“5” = TIN/Name without Backup Withholding
“6” = TIN/Name with Backup Withholding
“” = Not applicable",TAX INFORMATION
B,083-102,X(20),AN,,first_b_notice_status,"FIRST B NOTICE STATUS; values include:
“ACTIVE”
“INACTIVE”
“SATISFIED”",TAX INFORMATION
B,103-110,9(08),N,,date_first_b_notice_status_issued_enforced,"DATE FIRST B NOTICE STATUS ISSUED/ENFORCED, in
CCYYMMDD format",TAX INFORMATION
B,111-118,X(08),AN,,not_used,Not Used,TAX INFORMATION
B,119-126,9(08),N,,date_first_b_notice_status_satisfied,"DATE FIRST B NOTICE STATUS SATISFIED, in
CCYYMMDD format",TAX INFORMATION
B,127-146,X(20),AN,,second_b_notice_status,"SECOND B NOTICE STATUS; values include:
“ACTIVE”
“INACTIVE”
“SATISFIED”",TAX INFORMATION
B,147-154,9(08),N,,date_second_b_notice_status_issued_enforced,"DATE SECOND B NOTICE STATUS ISSUED/ENFORCED, in
CCYYMMDD format",TAX INFORMATION
B,155-162,X(08),AN,,not_used,Not Used,TAX INFORMATION
B,163-170,9(08),N,,date_second_b_notice_status_satisfied,"DATE SECOND B NOTICE STATUS SATISFIED, in
CCYYMMDD format",TAX INFORMATION
B,171-190,X(20),AN,,c_notice_status,"C NOTICE STATUS; values include:
“ACTIVE”
“INACTIVE”
“SATISFIED”",TAX INFORMATION
B,191-198,9(08),N,,date_c_notice_status_issued_enforced,"DATE C NOTICE STATUS ISSUED/ENFORCED, in
CCYYMMDD format",TAX INFORMATION
B,199-206,9(08),N,,date_c_notice_status_satisfied,"DATE C NOTICE STATUS SATISFIED, in CCYYMMDD
format",TAX INFORMATION
B,207-226,X(20),AN,,old_account_number,OLD ACCOUNT NUMBER,OLD ACCOUNT INFORMATION
B,227-234,9(08),N,,original_account_open_date,"ORIGINAL ACCOUNT OPEN DATE, in CCYYMMDD format",OLD ACCOUNT INFORMATION
B,235-247,X(13),AN,,unidentified_large_trader_id,UNIDENTIFIED LARGE TRADER ID (can be spaces),LARGE TRADER INFORMATION
B,248-249,X(02),AN,,not_used,Not Used,LARGE TRADER INFORMATION
B,250-251,X(02),AN,,large_trader_type_code,"LARGE TRADER TYPE CODE; values include:
“LT” = Flagged as Large Trader
“UT” = Flagged as Unidentified Large Trader
“” = Not applicable",LARGE TRADER INFORMATION
B,252-259,9(08),N,,large_trader_type_last_change_date,"LARGE TRADER TYPE LAST CHANGE DATE; in
CCYYMMDD format",LARGE TRADER INFORMATION
B,260-272,X(13),AN,,not_used,Not Used,LARGE TRADER INFORMATION
B,273-286,X(14),AN,,pershing_internal_use_only,For Pershing Internal Use Only,LARGE TRADER INFORMATION
B,287-316,X(30),AN,,initial_source_of_founds,"INITIAL SOURCE OF FUNDS, when OTHR, if populated (see Record A, position 674); free-form (effective late 1st  Q 2016)",LARGE TRADER INFORMATION
B,317-325,X(09),AN,,npl_account_number,"NPL ACCOUNT NUMBER, when position 749 = “Y”; effective 4th  Q, 2021",LARGE TRADER INFORMATION
B,326-332,X(07),AN,,not_used,Not Used,LARGE TRADER INFORMATION
B,333-335,X(03),AN,,statement_currency_code,"STATEMENT CURRENCY CODE; values include:
“AUS” = Australian Dollar
“BRL” = Brazilian Real
“CAD” = Canadian Dollar
“CHF” = Swiss Franc
“CNY” = Chinese Yuan Renminbi
“EUR” = Euro
“GBP” = British Pound
“HKD” = Hong Kong Dollar
“JPY” = Japanese Yen
“MXN” = Mexican Peso
“SGD” = Singapore Dollar
“USD” = United States Dollar",Statement Currency Information (effective 09/21/2013)
B,336-338,X(03),AN,,future_statement_currency_code,FUTURE STATEMENT CURRENCY CODE; see 333-335,Statement Currency Information (effective 09/21/2013)
B,339-346,9(08),N,,future_statement_currency_code_effective_date,"FUTURE STATEMENT CURRENCY CODE EFFECTIVE
DATE, in CCYYMMDD format",Statement Currency Information (effective 09/21/2013)
B,347-349,X(03),AN,,account_level_routing_code,"ACCOUNT-LEVEL ROUTING CODE; values include:
“ADV” = Formerly Advent, no longer used
“APL” = Security APL
“BCS” = Security APL - Individual Strategies
“BNY” = BNY Trust - Lockwood
“CGT” = Congruent Solutions
“CON” = Concord Equity
“DVP” = BNY Trust - APL
“FOL” = Advisor Directed Trading
“FQI” = CUSO/Fundquest for APL
“HSA” = Bank Health Savings Account
“LKW” = Lockwood business going to Lockwood
“MTV” = Metavante Trust Service
“PMR” = WP Stewart
“SHR” = Lockwood Shared Services
“WAD” = World Advisors
“” = No Value Entered/Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,350-352,X(03),AN,,account_level_routing_code_2,ACCOUNT-LEVEL ROUTING CODE; (see position 347-349),SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,353-355,X(03),AN,,account_level_routing_code_3,ACCOUNT-LEVEL ROUTING CODE; (see position 347-349),SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,356-358,X(03),AN,,account_level_routing_code_4,ACCOUNT-LEVEL ROUTING CODE; (see position 347-349),SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,359-359,X(01),AN,,pershing_internal_use_only,For Pershing Internal Use Only,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,360-360,X(01),AN,,self_directed_indicator,"SELF-DIRECTED INDICATOR; effective early 1st  Q, 2017; values include:
“Y” = Self-directed account
“N” = Not a self-directed account
“” = Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,361-361,X(01),AN,,digital_advice_indicator,"DIGITAL ADVICE INDICATOR; values include:
“Y” = Digital Advice account
“N” = Not Digital Advice account
“” = Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,362-362,X(01),AN,,prohibited_transaction_exemption_pte_account_indicator,"PROHIBITED TRANSACTON EXEMPTION (PTE) 86-128
ACCOUNT INDICATOR; effective 09/2017; values include:
“Y” = Yes; PTE 86-128 account
“N” = Not a PTE 86-128 account
“” = Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,363-370,X(08),AN,,not_used,Not Used,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,371-373,X(03),AN,,first_investment_professional,FIRST INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,374-376,X(03),AN,,second_investment_professional,SECOND INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,377-379,X(03),AN,,third_investment_professional,THIRD INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,380-382,X(03),AN,,fourth_investment_professional,FOURTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,383-385,X(03),AN,,fifth_investment_professional,FIFTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,386-388,X(03),AN,,sixth_investment_professional,SIXTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,389-391,X(03),AN,,seventh_investment_professional,SEVENTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,392-394,X(03),AN,,eighth_investment_professional,EIGHTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,395-397,X(03),AN,,ninth_investment_professional,NINTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,398-400,X(03),AN,,tenth_investment_professional,TENTH INVESTMENT PROFESSIONAL,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,401-408,X(08),AN,,alert_im_acronym,"ALERT IM ACRONYM; identifies the buy-side entity, e.g., an Investment Manager",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,409-424,X(16),AN,,alert_im_access_code,ALERT IM ACCESS CODE; identifies the specific account at the Institution,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,425-432,X(08),AN,,broker_acronym,"BROKER ACRONYM; identifies the sell-side entity, e.g., the Broker Dealer",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,433-433,X(01),AN,,cross_referenced_indicator,"CROSS-REFERENCED INDICATOR; indicates if account is cross-referenced with ALERT Direct; values include:
“Y” = Account is cross-referenced with ALERT Direct
“N” = Account is not cross-referenced with ALERT Direct",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,434-434,X(01),AN,,bny_trust_indicator,"BNY TRUST INDICATOR; values include:
“N” = Not a BNY Trust Account
“Y” = Valid BNY Trust Account",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,435-436,X(02),AN,,source_of_assets_at_acct_opening,"SOURCE OF ASSETS AT ACCT OPENING; values include:
“E” = Existing Assets
“P” = Partially New Assets
“N” = New Assets
“R” = Default
“” = No value entered/Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,437-437,X(01),AN,,commission_discount_code,"COMMISSION DISCOUNT CODE; free-form, legacy field",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,438-457,X(20),AN,,external_account_number,EXTERNAL ACCOUNT NUMBER; free-form text,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,458-458,X(01),AN,,confirmation_suppression_ind,"CONFIRMATION SUPPRESSION IND.; values include:
“Y” = Suppress confirmations
“N” = Do not suppress confirmations
“” = Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,459-464,9(06),N,,date_last_books_and_records_mailing_sent_to_customer,"DATE LAST BOOKS & RECORDS MAILING SENT TO
CUSTOMER, in CCYYMM format",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,465-470,9(06),N,,date_last_books_and_records_mailing_sent_to_customer_outside_pershing_system,"DATE LAST BOOKS & RECORDS MAILING SENT TO CUSTOMER OUTSIDE PERSHING SYSTEM, in CCYYMM",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,471-471,X(01),AN,,not_used,Not Used,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,472-472,X(01),AN,,fully_paid_lending_agreement_indicator,FULLY PAID LENDING AGREEMENT INDICATOR,SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,473-480,9(08),N,,fully_paid_lending_agreement_date,"FULLY PAID LENDING AGREEMENT DATE, in
CCYYMMDD format",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,481-484,X(04),AN,,custodian_account_type,"CUSTODIAN ACCOUNT TYPE; values include:
“UGMA” = Uniform Gifts to Minors Act
“UTMA” = Uniform Transfers to Minors Act
“” = Not applicable",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,485-488,X(04),AN,,markets_in_financial_instruments_directive,"MARKETS IN FINANCIAL INSTRUMENTS DIRECTIVE
(MiFID) CUSTOMER CATEGORIZATION; values include:
“RETL” = Retail Client
“RETP” = Retail Client opting down from Professional
“RETE” = Retail Client opting down from Eligible Counterparty
“PROF” = Professional Client                                              (cont.)
“PROR” = Prof. Client opting up from Retail Client
“PROE” = Prof. Client opting down from Eligible Counterparty
“ELIG” = Eligible Counterparty",SPECIAL ACCOUNT-LEVEL ROUTING CODES
B,489-489,X(01),AN,,cash_management_tran_code,"CASH MANAGEMENT TRAN. CODE; values include:
“X” or “” = Unchanged record
“A” = Add
“C” = Change",CASH MANAGEMENT INFORMATION
B,490-493,X(04),AN,,sweep_status_indicator,"SWEEP STATUS INDICATOR; values include:
“A” = Active Sweep
“C” = Closed Sweep
“I” = Inactive Sweep
“N” = Non-Participant or No Sweep",CASH MANAGEMENT INFORMATION
B,494-501,9(08),N,,date_sweep_activated,"DATE SWEEP ACTIVATED, in CCYYMMDD format",CASH MANAGEMENT INFORMATION
B,502-509,9(08),N,,date_sweep_details_changed,"DATE SWEEP DETAILS CHANGED, in CCYYMMDD format",CASH MANAGEMENT INFORMATION
B,510-510,X(01),AN,,cover_margin_debit_indicator,"COVER MARGIN DEBIT INDICATOR; values include:
“Y” = Yes; sweep to cover margin debt
“N” = No; do not sweep to cover margin debt",CASH MANAGEMENT INFORMATION
B,511-511,X(01),AN,,not_used,Not Used,CASH MANAGEMENT INFORMATION
B,512-518,X(07),AN,,first_fund_sweep_account_id,FIRST FUND SWEEP ACCOUNT ID,FIRST FUND SWEEP INFORMATION
B,519-536,9(09)v9(09),N,,first_fund_sweep_account_percent,FIRST FUND SWEEP ACCOUNT PERCENT,FIRST FUND SWEEP INFORMATION
B,537-537,X(01),AN,,first_fund_sweep_account_redemption_priority,"FIRST FUND SWEEP ACCOUNT REDEMPTION PRIORITY;
values include:
“” = When Sweep Status is blank
“1” = Redeem this Fund first
“2” = Redeem this Fund second",FIRST FUND SWEEP INFORMATION
B,538-544,X(07),AN,,second_fund_sweep_account_id,SECOND FUND SWEEP ACCOUNT ID,SECOND FUND SWEEP INFORMATION
B,545-562,9(09)v9(09),N,,second_fund_sweep_account_percent,SECOND FUND SWEEP ACCOUNT PERCENT,SECOND FUND SWEEP INFORMATION
B,563-563,X(01),AN,,second_fund_sweep_account_redemption_priority,"SECOND FUND SWEEP ACCOUNT REDEMPTION
PRIORITY; values include:
“” = When Sweep Status is blank
“1” = Redeem this Fund first
“2” = Redeem this Fund second",SECOND FUND SWEEP INFORMATION
B,564-564,X(01),AN,,type_of_bank_account,"TYPE OF BANK ACCOUNT; values include:
“C” = Checking
“S” = Saving
“N” = Not applicable",BANKLINK SWEEP INFORMATION
B,565-573,X(09),AN,,banklink_aba_number,BANKLINK ABA NUMBER,BANKLINK SWEEP INFORMATION
B,574-590,X(17),AN,,banklink_dda_number,BANKLINK DDA NUMBER,BANKLINK SWEEP INFORMATION
B,591-593,X(03),AN,,not_used,Not Used,BANKLINK SWEEP INFORMATION
B,594-594,X(01),AN,,fund_bank_indicator,"FUND BANK INDICATOR; values include:
“F” = Fund
“B” = Bank",BANKLINK SWEEP INFORMATION
B,595-630,X(36),AN,,pershing_internal_use_only,For Pershing Internal Use Only,BANKLINK SWEEP INFORMATION
B,631-634,X(04),AN,,w9_corp_tax_classification_code,"W9 CORP. TAX CLASSIFICATION CODE; applies only to the following Registration types:  CORP, IACP, LLCP, LPAR and NPLC; values include:
“CCRP” = C-Corporation
“SCRP” = S-Corporation
“” = Not applicable",BANKLINK SWEEP INFORMATION
B,635-635,X(01),AN,,pledge_collateral_loan_type,"PLEDGE COLLATERAL LOAN TYPE; identifies the type of loan when BNYM is the lender; applies only when position 637 is “Y”, effective 4th  Q 2021, TBA; values include:
“I” = Investment Credit Line
“M” = Mortgage loan at BNYM
“” = Not applicable",BANKLINK SWEEP INFORMATION
B,636-636,X(01),AN,,combined_margin_acct_indicator,"COMBINED MARGIN ACCT INDICATOR; values include:
“Y” = Account is a combined margin account
“N” = Account is not a combined margin account
“” = Not applicable",BANKLINK SWEEP INFORMATION
B,637-637,X(01),AN,,pledge_collateral_account_indicator,"PLEDGE COLLATERAL ACCOUNT INDICATOR (Banklink
restriction); type of loan where BNYM is the lender can be found in position 635; values include:
“Y” = Account is a Pledge Collateral account
“N” = Account is not a Pledge Collateral account
“” = Not applicable",BANKLINK SWEEP INFORMATION
B,638-641,X(04),AN,,finra_institutional_account_code,"FINRA INSTITUTIONAL ACCOUNT CODE; identifies a
customer whose account qualifies as an “institutional account” under FINRA Rule 4512(c); values include:
“BKRI” = a Bank, Savings and Loan Association, Insurance Company or Registered Investment Company
“INVA” = Investment Advisor
“NONI” = Non-Institutional under Rule above
“OENT” = Other Entity
“” = Not applicable",BANKLINK SWEEP INFORMATION
B,642-647,X(06),AN,,proposed_account_reference_id,PROPOSED ACCOUNT REFERENCE ID,NOTE: The following three fields are for Advisory Account Investment Selection (effective 04/20/2013)
B,648-659,X(12),AN,,advisor_model_id,ADVISOR MODEL ID,NOTE: The following three fields are for Advisory Account Investment Selection (effective 04/20/2013)
B,660-665,X(06),AN,,firm_model_style_id,FIRM MODEL STYLE ID,NOTE: The following three fields are for Advisory Account Investment Selection (effective 04/20/2013)
B,666-685,X(20),AN,,pershing_internal_use_only,For Pershing Internal Use Only,
B,686-698,X(13),AN,,not_used,Not Used,
B,699-710,X(12),AN,,pershing_internal_use_only,For Pershing Internal Use Only,
B,711-711,X(01),AN,,dvp_restriction_code,"DVP RESTRICTION CODE; values include:
“Y” = Account is restricted from DVP purchases
“N” = Account is not restricted from DVP purchases
“” = Not applicable","NOTE: The following two fields apply to COD/DVP accounts only; effective 2nd  Q, 2020"
B,712-719,9(08),N,,dvp_restriction_expiration_date,"DVP RESTRICTION EXPIRATION DATE; in CCYYMMDD
format","NOTE: The following two fields apply to COD/DVP accounts only; effective 2nd  Q, 2020"
B,720-721,X(02),AN,,escheatment_withholding_indicator,"ESCHEATMENT WITHHOLDING INDICATOR (effective late
1st  Q 2021); values include:
“WH” = Taxes are withheld during the escheatment process
“NR” = Tax withholding was not required during the escheatment process, or the account is not currently in the escheatment process
“NP” = Tax withholding was required during the escheatment process, but could not be assessed
“” = Not applicable",
B,722-722,X(01),AN,,not_used,Not Used,
B,723-726,X(04),AN,,source_of_origination,"SOURCE OF ORIGINATION, effective late 1st  Q 2019; 
Published values include:
“BNKC” = Bank Custody
“BRKR” = Broker-Dealer
“PASO” = PAS (other than Bank Custody)
“PERS” = Pershing
“RIA” = Registered Investment Advisor
“” = Not populated, not applicable, or unknown",NOTE: Additional codes are available to identify vendors.  Please contact Pershing for more details.
B,727-730,X(04),AN,,source_of_persona,"SOURCE OF PERSONA, eff. 1st  Q 2019; values include:
“ADVS” = Advisor
“DIGI” = Digital Advice
“HOME” = Home office
“INVS” = Investor
“SALA” = Sales assistant
“VNDR” = Vendor
“” = Not populated, not applicable, or unknown",
B,731-734,X(04),AN,,client_on_boarding_method,"CLIENT ON-BOARDING METHOD; values include:
“ASER” = Account Services
“CONB” = Mass Conversion via batch
“CONP” = Mass Conversion via batch PONA
“CONQ” = Mass Conversion via queue
“ICOB” = NetX Investor client onboarding
“KORR” = KORR application
“NXCP” = NetExchange Client/PONA
“PCOB” = Professional client on-boarding
“PMAS” = Managed Investments client on-boarding
“PONA” = PONA application
“UAOA” = UAO Framework
“UNDI” = Unknown distributed
“UNMF” = Unknown mainframe
“WEBS” = Web Services
“” = Unknown",
B,735-738,X(04),AN,,tax_filing_code,TAX FILING CODE; effective 4th  Q 2018; see Appendix Q,
B,739-744,X(06),AN,,not_used,Not Used,
B,745-748,X(04),AN,,pershing_internal_use_only,For Pershing Internal Use Only,
B,749-749,X(01),AN,,non_purpose_collateral_account_indicator,"NON-PURPOSE COLLATERAL ACCOUNT INDICATOR;
Effective 4th  Q 2018, values include:
“Y” = NPL Collateral account (see position 317 for NPL account number)
“N” = Not NPL Collateral account
“” = Not populated",
B,750-750,X(01),AN,,end_of_record_b,Literally “X”; indicates the end of record B,
C,001-002,X(02),AN,,transaction_code,TRANSACTION CODE = “CI”,
C,003-003,X(01),AN,,record_indicator_value,RECORD INDICATOR VALUE = “C”,
C,004-011,9(08),N,,record_id_sequence_number,RECORD ID SEQUENCE NUMBER; begins with “00000001”,
C,012-020,X(09),AN,,account_number,"ACCOUNT NUMBER, including Office (3) and Base (6)",
C,021-023,X(03),AN,,introducing_broker_dealer_ibd_number,INTRODUCING BROKER DEALER (IBD) NUMBER,
C,024-024,X(01),AN,,not_used,Not Used,
C,025-027,X(03),AN,,investment_professional_ip_number,INVESTMENT PROFESSIONAL (IP) NUMBER,
C,028-028,X(01),AN,,not_used,Not Used,
C,029-038,X(10),AN,,account_short_name,ACCOUNT SHORT NAME,
C,039-040,X(02),AN,,not_used,Not Used,
C,041-041,X(01),AN,,address_1_transaction_code,"ADDRESS (1) TRANSACTION CODE; values include:
“X” or “” = Unchanged record
“A” = Add new address
“C” = Change existing address information",ACCOUNT ADDRESS #1
